date,city,state,temperature_c,humidity_pct,wind_speed_kmh,precipitation_mm,condition,year,month,month_name,day_name,temperature_f,heat_index_proxy
2026-04-03,Pune,Maharashtra,26.9,59.8,8.0,1.0,Sunny,2026,4,April,Friday,80.42,29.89
2026-04-03,Mumbai,Maharashtra,28.2,77.2,16.4,12.4,Humid,2026,4,April,Friday,82.76,32.06
2026-04-03,Delhi,Delhi,32.5,56.6,10.1,0.6,Clear,2026,4,April,Friday,90.5,35.33
2026-04-03,Kolkata,West Bengal,33.0,78.8,8.7,11.0,Rain,2026,4,April,Friday,91.4,36.94
2026-04-03,Ahmedabad,Gujarat,33.8,49.1,17.5,0.5,Sunny,2026,4,April,Friday,92.84,36.25
2026-04-03,Jaipur,Rajasthan,37.0,42.5,12.7,0.3,Clear,2026,4,April,Friday,98.6,39.12
2026-04-03,Kochi,Kerala,27.4,84.1,10.6,4.9,Rain,2026,4,April,Friday,81.32,31.6
2026-04-04,Bengaluru,Karnataka,28.8,75.1,12.7,5.9,Partly Cloudy,2026,4,April,Saturday,83.84,32.56
2026-04-04,Hyderabad,Telangana,31.2,62.2,12.9,3.4,Clear,2026,4,April,Saturday,88.16,34.31
2026-04-04,Chennai,Tamil Nadu,34.9,74.3,21.1,4.6,Cloudy,2026,4,April,Saturday,94.82,38.61
2026-04-04,Pune,Maharashtra,30.8,52.0,10.1,0.7,Sunny,2026,4,April,Saturday,87.44,33.4
2026-04-04,Mumbai,Maharashtra,29.7,80.6,17.4,8.1,Humid,2026,4,April,Saturday,85.46,33.73
2026-04-04,Delhi,Delhi,33.6,47.7,11.8,0.7,Clear,2026,4,April,Saturday,92.48,35.98
2026-04-04,Kolkata,West Bengal,31.2,84.3,9.8,9.1,Rain,2026,4,April,Saturday,88.16,35.42
2026-04-04,Ahmedabad,Gujarat,33.6,47.9,17.4,0.2,Sunny,2026,4,April,Saturday,92.48,36.0
2026-04-04,Jaipur,Rajasthan,36.0,44.8,18.3,0.3,Clear,2026,4,April,Saturday,96.8,38.24
2026-04-04,Kochi,Kerala,31.0,89.9,12.4,17.1,Rain,2026,4,April,Saturday,87.8,35.49
2026-04-05,Bengaluru,Karnataka,26.5,67.9,9.3,10.4,Partly Cloudy,2026,4,April,Sunday,79.7,29.9
2026-04-05,Hyderabad,Telangana,31.9,62.8,13.1,1.7,Clear,2026,4,April,Sunday,89.42,35.04
2026-04-05,Chennai,Tamil Nadu,31.5,71.9,21.2,4.4,Cloudy,2026,4,April,Sunday,88.7,35.1
2026-04-05,Pune,Maharashtra,26.9,53.5,9.3,2.3,Sunny,2026,4,April,Sunday,80.42,29.58
2026-04-05,Mumbai,Maharashtra,31.0,77.4,13.7,3.8,Humid,2026,4,April,Sunday,87.8,34.87
2026-04-05,Delhi,Delhi,32.7,55.9,12.2,1.8,Clear,2026,4,April,Sunday,90.86,35.5
2026-04-05,Kolkata,West Bengal,34.0,85.1,9.6,14.6,Rain,2026,4,April,Sunday,93.2,38.26
2026-04-05,Ahmedabad,Gujarat,33.2,39.5,19.6,0.3,Sunny,2026,4,April,Sunday,91.76,35.18
2026-04-05,Jaipur,Rajasthan,34.5,38.5,12.6,0.3,Clear,2026,4,April,Sunday,94.1,36.42
2026-04-05,Kochi,Kerala,30.0,90.2,14.0,11.8,Rain,2026,4,April,Sunday,86.0,34.51
2026-04-06,Bengaluru,Karnataka,29.0,70.4,14.1,10.2,Partly Cloudy,2026,4,April,Monday,84.2,32.52
2026-04-06,Hyderabad,Telangana,29.5,54.2,12.8,2.5,Clear,2026,4,April,Monday,85.1,32.21
2026-04-06,Chennai,Tamil Nadu,32.2,63.1,20.3,8.6,Cloudy,2026,4,April,Monday,89.96,35.36
2026-04-06,Pune,Maharashtra,28.5,51.6,12.5,1.5,Sunny,2026,4,April,Monday,83.3,31.08
2026-04-06,Mumbai,Maharashtra,28.0,75.5,16.8,13.3,Humid,2026,4,April,Monday,82.4,31.78
2026-04-06,Delhi,Delhi,34.0,54.0,10.6,0.7,Clear,2026,4,April,Monday,93.2,36.7
2026-04-06,Kolkata,West Bengal,33.8,79.4,7.3,11.3,Rain,2026,4,April,Monday,92.84,37.77
2026-04-06,Ahmedabad,Gujarat,33.1,40.8,18.9,0.4,Sunny,2026,4,April,Monday,91.58,35.14
2026-04-06,Jaipur,Rajasthan,36.1,44.9,15.1,0.1,Clear,2026,4,April,Monday,96.98,38.34
2026-04-06,Kochi,Kerala,29.9,77.8,10.9,11.2,Rain,2026,4,April,Monday,85.82,33.79
2026-04-07,Bengaluru,Karnataka,28.7,75.0,10.6,8.3,Partly Cloudy,2026,4,April,Tuesday,83.66,32.45
2026-04-07,Hyderabad,Telangana,31.6,60.6,12.4,3.5,Clear,2026,4,April,Tuesday,88.88,34.63
2026-04-07,Chennai,Tamil Nadu,33.0,63.9,16.7,10.3,Cloudy,2026,4,April,Tuesday,91.4,36.2
2026-04-07,Pune,Maharashtra,27.4,56.5,11.9,2.2,Sunny,2026,4,April,Tuesday,81.32,30.22
2026-04-07,Mumbai,Maharashtra,30.2,81.4,13.3,3.6,Humid,2026,4,April,Tuesday,86.36,34.27
2026-04-07,Delhi,Delhi,35.8,56.2,9.6,0.4,Clear,2026,4,April,Tuesday,96.44,38.61
2026-04-07,Kolkata,West Bengal,31.1,87.0,8.0,12.4,Rain,2026,4,April,Tuesday,87.98,35.45
2026-04-07,Ahmedabad,Gujarat,36.2,46.9,21.7,0.2,Sunny,2026,4,April,Tuesday,97.16,38.54
2026-04-07,Jaipur,Rajasthan,34.0,35.3,17.0,0.1,Clear,2026,4,April,Tuesday,93.2,35.76
2026-04-07,Kochi,Kerala,30.8,86.9,9.2,18.7,Rain,2026,4,April,Tuesday,87.44,35.15
2026-04-08,Bengaluru,Karnataka,26.6,72.2,9.8,9.6,Partly Cloudy,2026,4,April,Wednesday,79.88,30.21
2026-04-08,Hyderabad,Telangana,32.3,66.8,11.5,3.3,Clear,2026,4,April,Wednesday,90.14,35.64
2026-04-08,Chennai,Tamil Nadu,32.8,74.5,18.3,7.1,Cloudy,2026,4,April,Wednesday,91.04,36.52
2026-04-08,Pune,Maharashtra,28.8,62.2,7.7,0.5,Sunny,2026,4,April,Wednesday,83.84,31.91
2026-04-08,Mumbai,Maharashtra,29.7,75.1,15.5,2.6,Humid,2026,4,April,Wednesday,85.46,33.46
2026-04-08,Delhi,Delhi,34.8,45.3,14.4,1.5,Clear,2026,4,April,Wednesday,94.64,37.06
2026-04-08,Kolkata,West Bengal,31.9,75.7,10.6,5.8,Rain,2026,4,April,Wednesday,89.42,35.68
2026-04-08,Ahmedabad,Gujarat,34.1,39.5,22.1,0.3,Sunny,2026,4,April,Wednesday,93.38,36.08
2026-04-08,Jaipur,Rajasthan,34.7,36.3,16.9,0.3,Clear,2026,4,April,Wednesday,94.46,36.52
2026-04-08,Kochi,Kerala,30.2,78.4,10.3,9.4,Rain,2026,4,April,Wednesday,86.36,34.12
2026-04-09,Bengaluru,Karnataka,28.9,67.1,12.8,11.5,Partly Cloudy,2026,4,April,Thursday,84.02,32.25
2026-04-09,Hyderabad,Telangana,31.7,54.1,11.9,1.0,Clear,2026,4,April,Thursday,89.06,34.4
2026-04-09,Chennai,Tamil Nadu,33.2,71.4,18.4,5.7,Cloudy,2026,4,April,Thursday,91.76,36.77
2026-04-09,Pune,Maharashtra,28.0,59.6,11.1,2.3,Sunny,2026,4,April,Thursday,82.4,30.98
2026-04-09,Mumbai,Maharashtra,30.4,82.2,18.6,12.8,Humid,2026,4,April,Thursday,86.72,34.51
2026-04-09,Delhi,Delhi,34.6,45.4,13.5,1.6,Clear,2026,4,April,Thursday,94.28,36.87
2026-04-09,Kolkata,West Bengal,31.7,86.3,7.8,16.3,Rain,2026,4,April,Thursday,89.06,36.02
2026-04-09,Ahmedabad,Gujarat,34.1,47.9,17.7,0.2,Sunny,2026,4,April,Thursday,93.38,36.5
2026-04-09,Jaipur,Rajasthan,34.6,39.5,13.1,0.2,Clear,2026,4,April,Thursday,94.28,36.58
2026-04-09,Kochi,Kerala,30.7,86.2,13.7,17.9,Rain,2026,4,April,Thursday,87.26,35.01
2026-04-10,Bengaluru,Karnataka,29.1,78.9,13.7,4.6,Partly Cloudy,2026,4,April,Friday,84.38,33.04
2026-04-10,Hyderabad,Telangana,29.5,59.8,11.6,1.4,Clear,2026,4,April,Friday,85.1,32.49
2026-04-10,Chennai,Tamil Nadu,33.9,75.9,17.3,8.4,Cloudy,2026,4,April,Friday,93.02,37.7
2026-04-10,Pune,Maharashtra,29.3,63.5,12.0,1.5,Sunny,2026,4,April,Friday,84.74,32.48
2026-04-10,Mumbai,Maharashtra,27.8,82.6,15.0,10.2,Humid,2026,4,April,Friday,82.04,31.93
2026-04-10,Delhi,Delhi,33.1,52.5,15.2,0.5,Clear,2026,4,April,Friday,91.58,35.72
2026-04-10,Kolkata,West Bengal,32.0,83.1,9.9,16.2,Rain,2026,4,April,Friday,89.6,36.16
2026-04-10,Ahmedabad,Gujarat,33.9,50.8,20.3,0.5,Sunny,2026,4,April,Friday,93.02,36.44
2026-04-10,Jaipur,Rajasthan,33.5,38.0,14.2,0.3,Clear,2026,4,April,Friday,92.3,35.4
2026-04-10,Kochi,Kerala,26.7,80.6,12.4,22.1,Rain,2026,4,April,Friday,80.06,30.73
2026-04-11,Bengaluru,Karnataka,26.4,71.1,13.3,8.7,Partly Cloudy,2026,4,April,Saturday,79.52,29.96
2026-04-11,Hyderabad,Telangana,31.4,64.5,13.0,1.4,Clear,2026,4,April,Saturday,88.52,34.62
2026-04-11,Chennai,Tamil Nadu,30.4,72.7,16.6,4.0,Cloudy,2026,4,April,Saturday,86.72,34.03
2026-04-11,Pune,Maharashtra,30.0,60.0,10.7,1.8,Sunny,2026,4,April,Saturday,86.0,33.0
2026-04-11,Mumbai,Maharashtra,29.6,80.7,14.9,3.2,Humid,2026,4,April,Saturday,85.28,33.64
2026-04-11,Delhi,Delhi,31.8,45.2,11.6,0.5,Clear,2026,4,April,Saturday,89.24,34.06
2026-04-11,Kolkata,West Bengal,30.2,80.9,12.5,12.6,Rain,2026,4,April,Saturday,86.36,34.24
2026-04-11,Ahmedabad,Gujarat,33.2,48.8,17.3,0.1,Sunny,2026,4,April,Saturday,91.76,35.64
2026-04-11,Jaipur,Rajasthan,34.3,40.7,16.6,0.2,Clear,2026,4,April,Saturday,93.74,36.33
2026-04-11,Kochi,Kerala,29.5,78.3,13.7,10.1,Rain,2026,4,April,Saturday,85.1,33.42
2026-04-12,Bengaluru,Karnataka,28.9,65.4,14.2,4.2,Partly Cloudy,2026,4,April,Sunday,84.02,32.17
2026-04-12,Hyderabad,Telangana,31.8,65.2,15.5,1.5,Clear,2026,4,April,Sunday,89.24,35.06
2026-04-12,Chennai,Tamil Nadu,30.2,65.7,20.7,3.1,Cloudy,2026,4,April,Sunday,86.36,33.48
2026-04-12,Pune,Maharashtra,28.7,59.2,11.2,0.8,Sunny,2026,4,April,Sunday,83.66,31.66
2026-04-12,Mumbai,Maharashtra,27.7,72.4,19.0,7.2,Humid,2026,4,April,Sunday,81.86,31.32
2026-04-12,Delhi,Delhi,34.1,53.0,10.7,0.4,Clear,2026,4,April,Sunday,93.38,36.75
2026-04-12,Kolkata,West Bengal,29.7,85.9,7.5,16.6,Rain,2026,4,April,Sunday,85.46,33.99
2026-04-12,Ahmedabad,Gujarat,33.5,48.1,17.0,0.4,Sunny,2026,4,April,Sunday,92.3,35.9
2026-04-12,Jaipur,Rajasthan,34.0,40.1,15.6,0.1,Clear,2026,4,April,Sunday,93.2,36.01
2026-04-12,Kochi,Kerala,27.4,88.1,9.8,10.8,Rain,2026,4,April,Sunday,81.32,31.8
2026-04-13,Bengaluru,Karnataka,28.5,68.1,10.4,4.1,Partly Cloudy,2026,4,April,Monday,83.3,31.9
2026-04-13,Hyderabad,Telangana,29.8,59.1,15.3,2.1,Clear,2026,4,April,Monday,85.64,32.76
2026-04-13,Chennai,Tamil Nadu,33.5,63.7,19.3,9.0,Cloudy,2026,4,April,Monday,92.3,36.68
2026-04-13,Pune,Maharashtra,26.9,51.4,9.8,0.7,Sunny,2026,4,April,Monday,80.42,29.47
2026-04-13,Mumbai,Maharashtra,28.9,81.0,13.7,3.9,Humid,2026,4,April,Monday,84.02,32.95
2026-04-13,Delhi,Delhi,33.3,47.4,10.8,1.0,Clear,2026,4,April,Monday,91.94,35.67
2026-04-13,Kolkata,West Bengal,30.0,75.0,8.9,9.5,Rain,2026,4,April,Monday,86.0,33.75
2026-04-13,Ahmedabad,Gujarat,35.7,45.8,16.6,0.2,Sunny,2026,4,April,Monday,96.26,37.99
2026-04-13,Jaipur,Rajasthan,35.8,42.9,17.7,0.3,Clear,2026,4,April,Monday,96.44,37.94
2026-04-13,Kochi,Kerala,29.8,78.5,13.8,13.5,Rain,2026,4,April,Monday,85.64,33.72
2026-04-14,Bengaluru,Karnataka,26.3,67.4,14.4,4.0,Partly Cloudy,2026,4,April,Tuesday,79.34,29.67
2026-04-14,Hyderabad,Telangana,28.5,57.7,17.0,2.1,Clear,2026,4,April,Tuesday,83.3,31.38
2026-04-14,Chennai,Tamil Nadu,32.9,64.0,18.0,4.5,Cloudy,2026,4,April,Tuesday,91.22,36.1
2026-04-14,Pune,Maharashtra,26.7,60.3,9.4,0.7,Sunny,2026,4,April,Tuesday,80.06,29.72
2026-04-14,Mumbai,Maharashtra,30.9,77.7,14.2,2.6,Humid,2026,4,April,Tuesday,87.62,34.78
2026-04-14,Delhi,Delhi,33.9,52.2,9.5,1.0,Clear,2026,4,April,Tuesday,93.02,36.51
2026-04-14,Kolkata,West Bengal,32.4,81.5,8.1,10.0,Rain,2026,4,April,Tuesday,90.32,36.48
2026-04-14,Ahmedabad,Gujarat,34.3,47.1,17.1,0.5,Sunny,2026,4,April,Tuesday,93.74,36.65
2026-04-14,Jaipur,Rajasthan,36.6,45.4,17.6,0.2,Clear,2026,4,April,Tuesday,97.88,38.87
2026-04-14,Kochi,Kerala,29.9,79.5,9.5,14.8,Rain,2026,4,April,Tuesday,85.82,33.88
2026-04-15,Bengaluru,Karnataka,28.9,66.1,10.5,2.3,Partly Cloudy,2026,4,April,Wednesday,84.02,32.2
2026-04-15,Hyderabad,Telangana,29.8,56.0,12.6,3.0,Clear,2026,4,April,Wednesday,85.64,32.6
2026-04-15,Chennai,Tamil Nadu,32.2,76.2,17.7,7.6,Cloudy,2026,4,April,Wednesday,89.96,36.01
2026-04-15,Pune,Maharashtra,25.8,64.3,8.6,1.4,Sunny,2026,4,April,Wednesday,78.44,29.02
2026-04-15,Mumbai,Maharashtra,28.9,84.3,16.1,14.7,Humid,2026,4,April,Wednesday,84.02,33.11
2026-04-15,Delhi,Delhi,33.7,48.0,14.4,0.6,Clear,2026,4,April,Wednesday,92.66,36.1
2026-04-15,Kolkata,West Bengal,33.4,80.4,8.1,16.5,Rain,2026,4,April,Wednesday,92.12,37.42
2026-04-15,Ahmedabad,Gujarat,33.1,43.7,18.3,0.4,Sunny,2026,4,April,Wednesday,91.58,35.29
2026-04-15,Jaipur,Rajasthan,32.8,40.2,13.5,0.3,Clear,2026,4,April,Wednesday,91.04,34.81
2026-04-15,Kochi,Kerala,26.2,85.5,9.6,12.2,Rain,2026,4,April,Wednesday,79.16,30.48
2026-04-16,Bengaluru,Karnataka,27.5,75.0,10.0,4.3,Partly Cloudy,2026,4,April,Thursday,81.5,31.25
2026-04-16,Hyderabad,Telangana,28.5,67.4,12.4,1.1,Clear,2026,4,April,Thursday,83.3,31.87
2026-04-16,Chennai,Tamil Nadu,31.9,71.1,20.6,2.2,Cloudy,2026,4,April,Thursday,89.42,35.46
2026-04-16,Pune,Maharashtra,26.6,53.3,10.7,1.4,Sunny,2026,4,April,Thursday,79.88,29.26
2026-04-16,Mumbai,Maharashtra,28.4,83.4,17.1,13.0,Humid,2026,4,April,Thursday,83.12,32.57
2026-04-16,Delhi,Delhi,34.9,48.8,15.1,0.9,Clear,2026,4,April,Thursday,94.82,37.34
2026-04-16,Kolkata,West Bengal,29.5,86.8,7.3,3.1,Rain,2026,4,April,Thursday,85.1,33.84
2026-04-16,Ahmedabad,Gujarat,32.9,42.0,22.0,0.5,Sunny,2026,4,April,Thursday,91.22,35.0
2026-04-16,Jaipur,Rajasthan,34.3,42.4,17.6,0.3,Clear,2026,4,April,Thursday,93.74,36.42
2026-04-16,Kochi,Kerala,28.7,84.2,8.8,8.3,Rain,2026,4,April,Thursday,83.66,32.91
2026-04-17,Bengaluru,Karnataka,27.8,73.2,14.0,10.7,Partly Cloudy,2026,4,April,Friday,82.04,31.46
2026-04-17,Hyderabad,Telangana,31.8,56.7,12.0,3.5,Clear,2026,4,April,Friday,89.24,34.64
2026-04-17,Chennai,Tamil Nadu,32.0,65.5,19.5,4.0,Cloudy,2026,4,April,Friday,89.6,35.28
2026-04-17,Pune,Maharashtra,26.6,56.1,10.3,1.8,Sunny,2026,4,April,Friday,79.88,29.4
2026-04-17,Mumbai,Maharashtra,27.0,81.4,16.8,8.3,Humid,2026,4,April,Friday,80.6,31.07
2026-04-17,Delhi,Delhi,33.7,56.2,9.5,1.0,Clear,2026,4,April,Friday,92.66,36.51
2026-04-17,Kolkata,West Bengal,31.9,83.9,10.6,5.4,Rain,2026,4,April,Friday,89.42,36.1
2026-04-17,Ahmedabad,Gujarat,35.5,49.0,17.6,0.3,Sunny,2026,4,April,Friday,95.9,37.95
2026-04-17,Jaipur,Rajasthan,36.4,37.9,15.0,0.3,Clear,2026,4,April,Friday,97.52,38.3
2026-04-17,Kochi,Kerala,29.6,80.3,12.5,10.4,Rain,2026,4,April,Friday,85.28,33.62
2026-04-18,Bengaluru,Karnataka,27.7,75.7,10.0,4.1,Partly Cloudy,2026,4,April,Saturday,81.86,31.48
2026-04-18,Hyderabad,Telangana,28.7,57.7,11.7,1.1,Clear,2026,4,April,Saturday,83.66,31.58
2026-04-18,Chennai,Tamil Nadu,31.3,68.9,15.8,6.8,Cloudy,2026,4,April,Saturday,88.34,34.75
2026-04-18,Pune,Maharashtra,29.3,59.1,9.3,1.9,Sunny,2026,4,April,Saturday,84.74,32.26
2026-04-18,Mumbai,Maharashtra,28.4,73.5,16.0,2.7,Humid,2026,4,April,Saturday,83.12,32.07
2026-04-18,Delhi,Delhi,33.6,47.3,11.6,1.7,Clear,2026,4,April,Saturday,92.48,35.97
2026-04-18,Kolkata,West Bengal,32.2,85.7,10.6,11.9,Rain,2026,4,April,Saturday,89.96,36.48
2026-04-18,Ahmedabad,Gujarat,34.4,51.5,17.4,0.4,Sunny,2026,4,April,Saturday,93.92,36.98
2026-04-18,Jaipur,Rajasthan,33.6,38.6,17.4,0.2,Clear,2026,4,April,Saturday,92.48,35.53
2026-04-18,Kochi,Kerala,29.3,89.3,11.6,7.4,Rain,2026,4,April,Saturday,84.74,33.76
2026-04-19,Bengaluru,Karnataka,25.0,72.5,13.6,4.6,Partly Cloudy,2026,4,April,Sunday,77.0,28.62
2026-04-19,Hyderabad,Telangana,28.0,54.1,12.5,2.8,Clear,2026,4,April,Sunday,82.4,30.7
2026-04-19,Chennai,Tamil Nadu,29.6,66.2,16.9,7.9,Cloudy,2026,4,April,Sunday,85.28,32.91
2026-04-19,Pune,Maharashtra,29.4,51.3,7.9,2.4,Sunny,2026,4,April,Sunday,84.92,31.96
2026-04-19,Mumbai,Maharashtra,30.4,73.1,15.1,8.9,Humid,2026,4,April,Sunday,86.72,34.06
2026-04-19,Delhi,Delhi,32.1,50.8,12.3,0.7,Clear,2026,4,April,Sunday,89.78,34.64
2026-04-19,Kolkata,West Bengal,29.3,75.2,7.7,4.2,Rain,2026,4,April,Sunday,84.74,33.06
2026-04-19,Ahmedabad,Gujarat,34.0,47.8,17.8,0.4,Sunny,2026,4,April,Sunday,93.2,36.39
2026-04-19,Jaipur,Rajasthan,35.3,39.8,15.5,0.1,Clear,2026,4,April,Sunday,95.54,37.29
2026-04-19,Kochi,Kerala,29.6,84.8,8.4,6.6,Rain,2026,4,April,Sunday,85.28,33.84
2026-04-20,Bengaluru,Karnataka,27.7,70.4,13.5,4.2,Partly Cloudy,2026,4,April,Monday,81.86,31.22
2026-04-20,Hyderabad,Telangana,30.9,65.2,12.1,2.5,Clear,2026,4,April,Monday,87.62,34.16
2026-04-20,Chennai,Tamil Nadu,30.2,72.9,20.1,8.6,Cloudy,2026,4,April,Monday,86.36,33.84
2026-04-20,Pune,Maharashtra,26.3,52.3,11.2,1.6,Sunny,2026,4,April,Monday,79.34,28.92
2026-04-20,Mumbai,Maharashtra,27.0,73.7,16.6,3.8,Humid,2026,4,April,Monday,80.6,30.68
2026-04-20,Delhi,Delhi,33.3,48.4,11.0,0.9,Clear,2026,4,April,Monday,91.94,35.72
2026-04-20,Kolkata,West Bengal,31.1,84.1,6.9,13.2,Rain,2026,4,April,Monday,87.98,35.3
2026-04-20,Ahmedabad,Gujarat,32.3,42.1,20.0,0.4,Sunny,2026,4,April,Monday,90.14,34.4
2026-04-20,Jaipur,Rajasthan,34.7,47.6,13.7,0.2,Clear,2026,4,April,Monday,94.46,37.08
2026-04-20,Kochi,Kerala,28.4,80.7,9.0,7.9,Rain,2026,4,April,Monday,83.12,32.44
2026-04-21,Bengaluru,Karnataka,27.9,76.6,13.5,11.3,Partly Cloudy,2026,4,April,Tuesday,82.22,31.73
2026-04-21,Hyderabad,Telangana,30.8,58.3,13.4,2.9,Clear,2026,4,April,Tuesday,87.44,33.72
2026-04-21,Chennai,Tamil Nadu,29.6,71.5,15.8,2.2,Cloudy,2026,4,April,Tuesday,85.28,33.18
2026-04-21,Pune,Maharashtra,27.4,53.1,12.8,2.3,Sunny,2026,4,April,Tuesday,81.32,30.06
2026-04-21,Mumbai,Maharashtra,28.3,73.8,13.8,8.7,Humid,2026,4,April,Tuesday,82.94,31.99
2026-04-21,Delhi,Delhi,32.8,50.1,13.7,1.1,Clear,2026,4,April,Tuesday,91.04,35.3
2026-04-21,Kolkata,West Bengal,32.0,75.5,7.1,8.4,Rain,2026,4,April,Tuesday,89.6,35.78
2026-04-21,Ahmedabad,Gujarat,33.2,41.5,20.2,0.2,Sunny,2026,4,April,Tuesday,91.76,35.28
2026-04-21,Jaipur,Rajasthan,33.5,41.7,16.8,0.3,Clear,2026,4,April,Tuesday,92.3,35.58
2026-04-21,Kochi,Kerala,27.2,83.3,13.7,21.1,Rain,2026,4,April,Tuesday,80.96,31.36
2026-04-22,Bengaluru,Karnataka,27.2,66.5,11.9,8.2,Partly Cloudy,2026,4,April,Wednesday,80.96,30.52
2026-04-22,Hyderabad,Telangana,28.6,54.5,17.4,3.5,Clear,2026,4,April,Wednesday,83.48,31.33
2026-04-22,Chennai,Tamil Nadu,29.8,69.5,19.0,4.3,Cloudy,2026,4,April,Wednesday,85.64,33.28
2026-04-22,Pune,Maharashtra,25.5,61.5,11.8,1.3,Sunny,2026,4,April,Wednesday,77.9,28.58
2026-04-22,Mumbai,Maharashtra,26.7,76.5,13.7,14.3,Humid,2026,4,April,Wednesday,80.06,30.52
2026-04-22,Delhi,Delhi,30.8,49.0,14.0,0.5,Clear,2026,4,April,Wednesday,87.44,33.25
2026-04-22,Kolkata,West Bengal,29.3,75.0,7.7,10.4,Rain,2026,4,April,Wednesday,84.74,33.05
2026-04-22,Ahmedabad,Gujarat,34.6,40.4,17.2,0.4,Sunny,2026,4,April,Wednesday,94.28,36.62
2026-04-22,Jaipur,Rajasthan,33.8,39.7,13.2,0.1,Clear,2026,4,April,Wednesday,92.84,35.78
2026-04-22,Kochi,Kerala,29.5,78.6,9.7,17.5,Rain,2026,4,April,Wednesday,85.1,33.43
2026-04-23,Bengaluru,Karnataka,28.2,77.7,12.0,11.3,Partly Cloudy,2026,4,April,Thursday,82.76,32.08
2026-04-23,Hyderabad,Telangana,29.9,58.0,14.3,2.9,Clear,2026,4,April,Thursday,85.82,32.8
2026-04-23,Chennai,Tamil Nadu,32.2,64.8,16.5,10.1,Cloudy,2026,4,April,Thursday,89.96,35.44
2026-04-23,Pune,Maharashtra,25.6,62.4,9.2,0.9,Sunny,2026,4,April,Thursday,78.08,28.72
2026-04-23,Mumbai,Maharashtra,27.3,77.6,19.0,4.3,Humid,2026,4,April,Thursday,81.14,31.18
2026-04-23,Delhi,Delhi,34.0,49.5,10.4,1.4,Clear,2026,4,April,Thursday,93.2,36.48
2026-04-23,Kolkata,West Bengal,30.1,76.6,9.2,14.6,Rain,2026,4,April,Thursday,86.18,33.93
2026-04-23,Ahmedabad,Gujarat,34.6,46.0,16.3,0.4,Sunny,2026,4,April,Thursday,94.28,36.9
2026-04-23,Jaipur,Rajasthan,34.5,47.6,18.2,0.2,Clear,2026,4,April,Thursday,94.1,36.88
2026-04-23,Kochi,Kerala,29.0,88.5,9.7,10.5,Rain,2026,4,April,Thursday,84.2,33.42
2026-04-24,Bengaluru,Karnataka,26.1,69.9,11.5,3.0,Partly Cloudy,2026,4,April,Friday,78.98,29.6
2026-04-24,Hyderabad,Telangana,28.3,66.7,14.0,2.6,Clear,2026,4,April,Friday,82.94,31.64
2026-04-24,Chennai,Tamil Nadu,32.7,73.6,16.8,9.7,Cloudy,2026,4,April,Friday,90.86,36.38
2026-04-24,Pune,Maharashtra,28.3,64.9,11.6,2.0,Sunny,2026,4,April,Friday,82.94,31.54
2026-04-24,Mumbai,Maharashtra,29.4,74.5,17.0,7.1,Humid,2026,4,April,Friday,84.92,33.12
2026-04-24,Delhi,Delhi,33.8,46.9,12.6,0.8,Clear,2026,4,April,Friday,92.84,36.14
2026-04-24,Kolkata,West Bengal,32.0,78.8,11.8,14.9,Rain,2026,4,April,Friday,89.6,35.94
2026-04-24,Ahmedabad,Gujarat,34.6,39.9,21.8,0.4,Sunny,2026,4,April,Friday,94.28,36.6
2026-04-24,Jaipur,Rajasthan,34.7,44.1,12.8,0.3,Clear,2026,4,April,Friday,94.46,36.9
2026-04-24,Kochi,Kerala,27.7,83.4,10.1,18.3,Rain,2026,4,April,Friday,81.86,31.87
2026-04-25,Bengaluru,Karnataka,27.7,77.2,10.5,5.3,Partly Cloudy,2026,4,April,Saturday,81.86,31.56
2026-04-25,Hyderabad,Telangana,28.3,55.4,13.5,0.7,Clear,2026,4,April,Saturday,82.94,31.07
2026-04-25,Chennai,Tamil Nadu,32.3,66.2,15.7,2.3,Cloudy,2026,4,April,Saturday,90.14,35.61
2026-04-25,Pune,Maharashtra,28.0,53.8,10.0,1.3,Sunny,2026,4,April,Saturday,82.4,30.69
2026-04-25,Mumbai,Maharashtra,29.3,84.4,15.0,10.2,Humid,2026,4,April,Saturday,84.74,33.52
2026-04-25,Delhi,Delhi,34.0,51.6,14.8,1.4,Clear,2026,4,April,Saturday,93.2,36.58
2026-04-25,Kolkata,West Bengal,29.9,86.2,10.1,4.4,Rain,2026,4,April,Saturday,85.82,34.21
2026-04-25,Ahmedabad,Gujarat,33.4,49.6,19.3,0.3,Sunny,2026,4,April,Saturday,92.12,35.88
2026-04-25,Jaipur,Rajasthan,33.6,47.3,16.5,0.1,Clear,2026,4,April,Saturday,92.48,35.97
2026-04-25,Kochi,Kerala,26.9,82.1,13.9,16.7,Rain,2026,4,April,Saturday,80.42,31.0
2026-04-26,Bengaluru,Karnataka,25.0,77.8,9.4,7.7,Partly Cloudy,2026,4,April,Sunday,77.0,28.89
2026-04-26,Hyderabad,Telangana,29.0,64.0,14.1,0.9,Clear,2026,4,April,Sunday,84.2,32.2
2026-04-26,Chennai,Tamil Nadu,31.2,74.5,20.0,4.8,Cloudy,2026,4,April,Sunday,88.16,34.92
2026-04-26,Pune,Maharashtra,25.8,61.4,12.0,0.9,Sunny,2026,4,April,Sunday,78.44,28.87
