date,city,state,temperature_c,humidity_pct,wind_speed_kmh,precipitation_mm,condition
2026-05-20,Hyderabad,Telangana,28.8,62.4,15.3,1.0,Clear
2026-05-20,Chennai,Tamil Nadu,31.5,67.1,20.5,8.6,Cloudy
2026-05-20,Pune,Maharashtra,27.0,62.4,9.8,1.8,Sunny
2026-05-20,Mumbai,Maharashtra,29.2,73.6,13.7,7.5,Humid
2026-05-20,Delhi,Delhi,31.8,47.1,10.7,1.6,Clear
2026-05-20,Kolkata,West Bengal,29.5,76.1,7.8,11.1,Rain
2026-05-20,Ahmedabad,Gujarat,31.1,44.7,19.4,0.3,Sunny
2026-05-20,Jaipur,Rajasthan,33.2,46.7,12.6,0.3,Clear
2026-05-20,Kochi,Kerala,25.5,77.5,12.7,14.3,Rain
2026-05-21,Bengaluru,Karnataka,26.0,68.0,13.9,4.9,Partly Cloudy
2026-05-21,Hyderabad,Telangana,29.5,57.2,14.9,2.7,Clear
2026-05-21,Chennai,Tamil Nadu,29.9,69.7,15.7,7.3,Cloudy
2026-05-21,Pune,Maharashtra,27.1,53.1,10.5,2.0,Sunny
2026-05-21,Mumbai,Maharashtra,25.8,82.7,18.3,3.1,Humid
2026-05-21,Delhi,Delhi,30.7,46.2,10.9,0.4,Clear
2026-05-21,Kolkata,West Bengal,29.9,77.5,8.5,9.4,Rain
2026-05-21,Ahmedabad,Gujarat,31.8,49.0,20.5,0.1,Sunny
2026-05-21,Jaipur,Rajasthan,32.1,35.1,14.5,0.1,Clear
2026-05-21,Kochi,Kerala,27.5,87.9,14.1,7.6,Rain
2026-05-22,Bengaluru,Karnataka,24.0,75.6,11.7,11.0,Partly Cloudy
2026-05-22,Hyderabad,Telangana,28.2,58.4,11.9,3.6,Clear
2026-05-22,Chennai,Tamil Nadu,30.5,69.2,17.9,8.4,Cloudy
2026-05-22,Pune,Maharashtra,27.7,57.7,8.3,1.3,Sunny
2026-05-22,Mumbai,Maharashtra,29.0,76.7,17.1,9.3,Humid
2026-05-22,Delhi,Delhi,31.6,53.0,10.9,1.1,Clear
2026-05-22,Kolkata,West Bengal,31.4,75.1,8.9,15.4,Rain
2026-05-22,Ahmedabad,Gujarat,34.3,38.2,20.0,0.4,Sunny
2026-05-22,Jaipur,Rajasthan,34.6,41.6,13.3,0.2,Clear
2026-05-22,Kochi,Kerala,27.6,87.2,9.3,15.7,Rain
2026-05-23,Bengaluru,Karnataka,26.5,74.2,9.3,6.3,Partly Cloudy
2026-05-23,Hyderabad,Telangana,28.0,62.4,13.5,1.0,Clear
2026-05-23,Chennai,Tamil Nadu,31.2,67.0,20.0,4.4,Cloudy
2026-05-23,Pune,Maharashtra,26.6,62.3,7.9,2.0,Sunny
2026-05-23,Mumbai,Maharashtra,25.8,84.1,13.3,11.4,Humid
2026-05-23,Delhi,Delhi,31.3,47.5,11.8,1.1,Clear
2026-05-23,Kolkata,West Bengal,29.6,75.7,9.8,7.1,Rain
2026-05-23,Ahmedabad,Gujarat,34.3,43.4,18.8,0.2,Sunny
2026-05-23,Jaipur,Rajasthan,35.2,39.5,16.4,0.3,Clear
2026-05-23,Kochi,Kerala,26.4,87.6,9.8,5.8,Rain
2026-05-24,Bengaluru,Karnataka,24.1,71.3,14.4,3.9,Partly Cloudy
2026-05-24,Hyderabad,Telangana,28.5,64.7,13.2,1.1,Clear
2026-05-24,Chennai,Tamil Nadu,30.6,69.0,20.9,9.5,Cloudy
2026-05-24,Pune,Maharashtra,25.4,58.9,9.7,0.5,Sunny
2026-05-24,Mumbai,Maharashtra,27.3,83.8,14.9,9.7,Humid
2026-05-24,Delhi,Delhi,32.6,45.9,14.9,0.5,Clear
2026-05-24,Kolkata,West Bengal,29.2,84.0,6.8,8.2,Rain
2026-05-24,Ahmedabad,Gujarat,30.9,44.6,16.3,0.2,Sunny
2026-05-24,Jaipur,Rajasthan,32.2,36.1,13.0,0.1,Clear
2026-05-24,Kochi,Kerala,26.9,78.9,13.0,11.5,Rain
2026-05-25,Bengaluru,Karnataka,24.9,68.4,14.2,2.4,Partly Cloudy
2026-05-25,Hyderabad,Telangana,29.7,55.4,17.2,1.9,Clear
2026-05-25,Chennai,Tamil Nadu,30.9,75.1,15.9,2.3,Cloudy
2026-05-25,Pune,Maharashtra,27.2,59.2,11.5,1.0,Sunny
2026-05-25,Mumbai,Maharashtra,27.5,73.6,15.7,5.9,Humid
2026-05-25,Delhi,Delhi,32.2,49.2,11.0,1.3,Clear
2026-05-25,Kolkata,West Bengal,28.4,85.2,9.7,6.1,Rain
2026-05-25,Ahmedabad,Gujarat,30.9,45.1,19.2,0.4,Sunny
2026-05-25,Jaipur,Rajasthan,32.8,40.8,17.9,0.1,Clear
2026-05-25,Kochi,Kerala,28.8,89.5,14.0,21.3,Rain
2026-05-26,Bengaluru,Karnataka,25.0,76.4,12.9,3.9,Partly Cloudy
2026-05-26,Hyderabad,Telangana,30.8,63.1,16.4,2.4,Clear
2026-05-26,Chennai,Tamil Nadu,28.9,75.1,16.4,4.0,Cloudy
2026-05-26,Pune,Maharashtra,26.9,53.7,10.0,1.9,Sunny
2026-05-26,Mumbai,Maharashtra,26.0,80.2,13.7,8.3,Humid
2026-05-26,Delhi,Delhi,32.5,54.6,9.7,0.6,Clear
2026-05-26,Kolkata,West Bengal,31.9,79.5,9.2,8.2,Rain
2026-05-26,Ahmedabad,Gujarat,33.3,48.4,20.1,0.3,Sunny
2026-05-26,Jaipur,Rajasthan,33.6,42.2,13.6,0.3,Clear
2026-05-26,Kochi,Kerala,28.7,87.9,14.1,12.4,Rain
2026-05-27,Bengaluru,Karnataka,27.4,68.4,13.7,8.9,Partly Cloudy
2026-05-27,Hyderabad,Telangana,30.6,65.7,16.8,1.5,Clear
2026-05-27,Chennai,Tamil Nadu,31.8,69.7,17.2,4.9,Cloudy
2026-05-27,Pune,Maharashtra,27.7,62.8,12.3,1.8,Sunny
2026-05-27,Mumbai,Maharashtra,26.3,73.2,16.5,5.1,Humid
2026-05-27,Delhi,Delhi,31.2,46.4,10.3,1.4,Clear
2026-05-27,Kolkata,West Bengal,29.0,85.9,8.7,14.9,Rain
2026-05-27,Ahmedabad,Gujarat,31.7,41.7,18.6,0.1,Sunny
2026-05-27,Jaipur,Rajasthan,33.1,40.3,12.6,0.3,Clear
2026-05-27,Kochi,Kerala,26.4,77.0,13.9,8.0,Rain
2026-05-28,Bengaluru,Karnataka,25.1,65.3,9.8,8.9,Partly Cloudy
2026-05-28,Hyderabad,Telangana,29.2,61.1,13.0,1.5,Clear
2026-05-28,Chennai,Tamil Nadu,32.5,68.2,21.2,9.5,Cloudy
2026-05-28,Pune,Maharashtra,25.0,62.9,7.3,1.9,Sunny
2026-05-28,Mumbai,Maharashtra,28.9,80.7,16.4,12.5,Humid
2026-05-28,Delhi,Delhi,30.6,52.6,11.0,0.9,Clear
2026-05-28,Kolkata,West Bengal,28.9,83.9,10.1,14.0,Rain
2026-05-28,Ahmedabad,Gujarat,33.1,46.4,21.7,0.5,Sunny
2026-05-28,Jaipur,Rajasthan,33.7,39.6,18.1,0.2,Clear
2026-05-28,Kochi,Kerala,25.3,81.7,12.3,21.0,Rain
2026-05-29,Bengaluru,Karnataka,26.7,74.3,14.8,9.5,Partly Cloudy
2026-05-29,Hyderabad,Telangana,28.7,60.5,16.1,1.6,Clear
2026-05-29,Chennai,Tamil Nadu,29.1,71.7,20.2,3.9,Cloudy
2026-05-29,Pune,Maharashtra,27.3,63.5,8.0,0.7,Sunny
2026-05-29,Mumbai,Maharashtra,27.7,75.7,18.8,14.7,Humid
2026-05-29,Delhi,Delhi,31.8,56.1,13.2,0.6,Clear
2026-05-29,Kolkata,West Bengal,32.1,76.4,7.2,9.3,Rain
2026-05-29,Ahmedabad,Gujarat,30.7,44.7,18.7,0.5,Sunny
2026-05-29,Jaipur,Rajasthan,33.1,46.9,17.2,0.2,Clear
2026-05-29,Kochi,Kerala,25.9,81.3,11.0,11.1,Rain
2026-05-30,Bengaluru,Karnataka,26.7,72.1,11.1,7.9,Partly Cloudy
2026-05-30,Hyderabad,Telangana,30.9,56.8,13.5,0.7,Clear
2026-05-30,Chennai,Tamil Nadu,29.1,63.8,17.8,9.0,Cloudy
2026-05-30,Pune,Maharashtra,27.4,64.5,12.2,1.7,Sunny
2026-05-30,Mumbai,Maharashtra,28.0,71.2,15.4,5.7,Humid
2026-05-30,Delhi,Delhi,32.5,45.9,12.7,0.9,Clear
2026-05-30,Kolkata,West Bengal,30.2,79.7,7.3,13.3,Rain
2026-05-30,Ahmedabad,Gujarat,33.8,46.4,16.9,0.4,Sunny
2026-05-30,Jaipur,Rajasthan,35.0,48.8,17.1,0.1,Clear
2026-05-30,Kochi,Kerala,28.5,86.3,9.8,20.8,Rain
2026-05-31,Bengaluru,Karnataka,27.5,77.5,10.7,7.6,Partly Cloudy
2026-05-31,Hyderabad,Telangana,28.5,58.1,16.1,2.6,Clear
2026-05-31,Chennai,Tamil Nadu,30.1,70.6,20.9,6.7,Cloudy
2026-05-31,Pune,Maharashtra,28.3,58.9,13.2,0.5,Sunny
2026-05-31,Mumbai,Maharashtra,27.6,78.7,17.5,14.4,Humid
2026-05-31,Delhi,Delhi,32.6,51.7,13.2,1.1,Clear
2026-05-31,Kolkata,West Bengal,31.1,87.3,6.8,7.4,Rain
2026-05-31,Ahmedabad,Gujarat,34.2,38.8,20.9,0.1,Sunny
2026-05-31,Jaipur,Rajasthan,34.2,46.2,13.9,0.2,Clear
2026-05-31,Kochi,Kerala,26.0,86.9,11.3,15.0,Rain
2026-06-01,Bengaluru,Karnataka,25.5,73.2,14.9,9.5,Partly Cloudy
2026-06-01,Hyderabad,Telangana,30.8,57.5,14.6,1.8,Clear
2026-06-01,Chennai,Tamil Nadu,30.2,74.2,16.3,6.6,Cloudy
2026-06-01,Pune,Maharashtra,27.8,64.1,7.3,1.0,Sunny
2026-06-01,Mumbai,Maharashtra,27.8,84.1,14.1,12.8,Humid
2026-06-01,Delhi,Delhi,31.7,52.7,15.0,0.4,Clear
2026-06-01,Kolkata,West Bengal,29.6,76.2,7.5,7.2,Rain
2026-06-01,Ahmedabad,Gujarat,33.5,46.1,16.9,0.5,Sunny
2026-06-01,Jaipur,Rajasthan,33.7,37.0,17.4,0.3,Clear
2026-06-01,Kochi,Kerala,26.0,90.2,13.0,8.0,Rain
2026-06-02,Bengaluru,Karnataka,24.3,77.1,14.2,2.9,Partly Cloudy
2026-06-02,Hyderabad,Telangana,30.1,64.8,15.3,3.3,Clear
2026-06-02,Chennai,Tamil Nadu,32.8,67.6,20.3,9.8,Cloudy
2026-06-02,Pune,Maharashtra,26.0,60.6,11.3,2.2,Sunny
2026-06-02,Mumbai,Maharashtra,28.1,74.9,14.6,9.1,Humid
2026-06-02,Delhi,Delhi,30.7,57.0,14.7,0.7,Clear
2026-06-02,Kolkata,West Bengal,31.2,83.4,7.4,13.9,Rain
2026-06-02,Ahmedabad,Gujarat,33.8,42.3,16.8,0.2,Sunny
2026-06-02,Jaipur,Rajasthan,34.8,41.5,17.4,0.1,Clear
2026-06-02,Kochi,Kerala,25.6,81.9,13.4,6.7,Rain
2026-06-03,Bengaluru,Karnataka,24.6,75.5,9.7,8.5,Partly Cloudy
2026-06-03,Hyderabad,Telangana,27.5,57.5,15.5,3.4,Clear
2026-06-03,Chennai,Tamil Nadu,30.6,69.3,15.5,4.7,Cloudy
2026-06-03,Pune,Maharashtra,25.8,62.0,11.5,2.1,Sunny
2026-06-03,Mumbai,Maharashtra,28.1,80.8,13.9,7.2,Humid
2026-06-03,Delhi,Delhi,31.4,49.0,13.8,0.6,Clear
2026-06-03,Kolkata,West Bengal,29.7,78.0,11.9,11.9,Rain
2026-06-03,Ahmedabad,Gujarat,32.8,43.3,21.7,0.5,Sunny
2026-06-03,Jaipur,Rajasthan,33.5,42.9,17.7,0.1,Clear
2026-06-03,Kochi,Kerala,26.3,78.4,11.1,18.0,Rain
2026-06-04,Bengaluru,Karnataka,25.0,71.1,15.1,6.6,Partly Cloudy
2026-06-04,Hyderabad,Telangana,28.7,65.8,16.9,1.8,Clear
2026-06-04,Chennai,Tamil Nadu,29.5,71.9,19.7,9.8,Cloudy
2026-06-04,Pune,Maharashtra,27.5,55.3,10.3,1.0,Sunny
2026-06-04,Mumbai,Maharashtra,27.8,77.6,18.6,13.6,Humid
2026-06-04,Delhi,Delhi,34.0,51.7,15.2,0.5,Clear
2026-06-04,Kolkata,West Bengal,32.2,83.0,11.9,8.7,Rain
2026-06-04,Ahmedabad,Gujarat,34.9,38.4,21.3,0.5,Sunny
2026-06-04,Jaipur,Rajasthan,33.3,46.6,13.8,0.3,Clear
2026-06-04,Kochi,Kerala,27.2,82.8,9.3,18.6,Rain
2026-06-05,Bengaluru,Karnataka,27.4,66.2,15.1,4.1,Partly Cloudy
2026-06-05,Hyderabad,Telangana,28.8,59.8,15.0,3.4,Clear
2026-06-05,Chennai,Tamil Nadu,32.8,71.9,17.5,2.7,Cloudy
2026-06-05,Pune,Maharashtra,25.2,58.3,10.7,1.4,Sunny
2026-06-05,Mumbai,Maharashtra,30.0,76.8,15.2,7.6,Humid
2026-06-05,Delhi,Delhi,31.0,58.1,12.9,1.1,Clear
2026-06-05,Kolkata,West Bengal,30.3,77.5,8.6,9.9,Rain
2026-06-05,Ahmedabad,Gujarat,32.7,51.7,19.6,0.2,Sunny
2026-06-05,Jaipur,Rajasthan,32.1,37.2,14.6,0.3,Clear
2026-06-05,Kochi,Kerala,28.9,80.3,12.8,11.9,Rain
2026-06-06,Bengaluru,Karnataka,26.7,72.5,9.5,2.6,Partly Cloudy
2026-06-06,Hyderabad,Telangana,30.0,63.6,13.8,3.5,Clear
2026-06-06,Chennai,Tamil Nadu,32.4,67.2,15.7,6.6,Cloudy
2026-06-06,Pune,Maharashtra,27.6,54.1,7.5,1.4,Sunny
2026-06-06,Mumbai,Maharashtra,26.3,81.3,16.9,5.9,Humid
2026-06-06,Delhi,Delhi,32.2,48.3,10.5,0.6,Clear
2026-06-06,Kolkata,West Bengal,31.9,80.3,11.0,7.8,Rain
2026-06-06,Ahmedabad,Gujarat,34.2,46.3,20.1,0.3,Sunny
2026-06-06,Jaipur,Rajasthan,34.2,37.7,18.3,0.3,Clear
2026-06-06,Kochi,Kerala,27.5,85.9,8.7,9.9,Rain
2026-06-07,Bengaluru,Karnataka,25.5,76.8,9.3,6.3,Partly Cloudy
2026-06-07,Hyderabad,Telangana,30.9,65.0,15.8,1.6,Clear
2026-06-07,Chennai,Tamil Nadu,30.1,72.9,17.1,8.0,Cloudy
2026-06-07,Pune,Maharashtra,26.5,61.6,10.6,2.1,Sunny
2026-06-07,Mumbai,Maharashtra,30.1,76.3,19.0,2.6,Humid
2026-06-07,Delhi,Delhi,34.0,45.4,12.7,0.9,Clear
2026-06-07,Kolkata,West Bengal,31.8,78.4,7.9,14.0,Rain
2026-06-07,Ahmedabad,Gujarat,33.3,48.6,19.1,0.1,Sunny
2026-06-07,Jaipur,Rajasthan,35.1,38.1,15.3,0.1,Clear
2026-06-07,Kochi,Kerala,26.5,86.3,12.7,15.6,Rain
2026-06-08,Bengaluru,Karnataka,26.4,75.3,13.2,4.0,Partly Cloudy
2026-06-08,Hyderabad,Telangana,29.6,62.4,15.9,1.3,Clear
2026-06-08,Chennai,Tamil Nadu,30.5,67.8,15.9,4.8,Cloudy
2026-06-08,Pune,Maharashtra,28.1,59.1,8.2,2.0,Sunny
2026-06-08,Mumbai,Maharashtra,26.7,81.5,14.0,3.6,Humid
2026-06-08,Delhi,Delhi,31.6,52.2,11.0,1.6,Clear
2026-06-08,Kolkata,West Bengal,32.5,78.0,11.2,12.8,Rain
2026-06-08,Ahmedabad,Gujarat,33.4,41.6,21.9,0.5,Sunny
2026-06-08,Jaipur,Rajasthan,32.1,39.6,14.4,0.1,Clear
2026-06-08,Kochi,Kerala,27.3,89.6,8.2,19.3,Rain
2026-06-09,Bengaluru,Karnataka,26.0,65.2,14.6,4.6,Partly Cloudy
2026-06-09,Hyderabad,Telangana,28.4,55.6,13.7,1.0,Clear
2026-06-09,Chennai,Tamil Nadu,30.0,66.5,18.8,5.6,Cloudy
2026-06-09,Pune,Maharashtra,26.4,58.4,11.8,1.9,Sunny
2026-06-09,Mumbai,Maharashtra,27.7,83.9,17.8,9.4,Humid
2026-06-09,Delhi,Delhi,32.5,49.6,10.2,1.6,Clear
2026-06-09,Kolkata,West Bengal,31.3,75.4,12.3,15.5,Rain
2026-06-09,Ahmedabad,Gujarat,31.4,47.8,17.6,0.3,Sunny
2026-06-09,Jaipur,Rajasthan,35.5,39.9,15.5,0.3,Clear
2026-06-09,Kochi,Kerala,26.4,85.8,10.7,22.0,Rain
2026-06-10,Bengaluru,Karnataka,25.5,75.0,9.4,4.6,Partly Cloudy
2026-06-10,Hyderabad,Telangana,28.1,56.1,14.7,1.2,Clear
2026-06-10,Chennai,Tamil Nadu,32.6,64.3,19.0,9.2,Cloudy
2026-06-10,Pune,Maharashtra,25.8,54.0,11.8,1.4,Sunny
2026-06-10,Mumbai,Maharashtra,30.1,75.7,15.5,14.2,Humid
2026-06-10,Delhi,Delhi,32.1,58.5,14.7,0.6,Clear
2026-06-10,Kolkata,West Bengal,31.1,87.2,7.4,14.9,Rain
2026-06-10,Ahmedabad,Gujarat,34.4,48.5,19.8,0.1,Sunny
2026-06-10,Jaipur,Rajasthan,36.0,36.4,17.2,0.3,Clear
2026-06-10,Kochi,Kerala,27.0,86.6,10.6,17.7,Rain
2026-06-11,Bengaluru,Karnataka,25.0,78.1,11.5,9.8,Partly Cloudy
2026-06-11,Hyderabad,Telangana,29.6,65.4,13.3,2.3,Clear
2026-06-11,Chennai,Tamil Nadu,29.6,69.8,15.8,9.2,Cloudy
2026-06-11,Pune,Maharashtra,28.1,57.0,13.0,2.4,Sunny
2026-06-11,Mumbai,Maharashtra,30.3,72.2,17.3,11.4,Humid
2026-06-11,Delhi,Delhi,33.2,45.2,14.9,1.0,Clear
2026-06-11,Kolkata,West Bengal,31.3,85.4,8.4,3.3,Rain
2026-06-11,Ahmedabad,Gujarat,35.1,41.8,16.4,0.2,Sunny
2026-06-11,Jaipur,Rajasthan,36.2,45.4,13.8,0.1,Clear
2026-06-11,Kochi,Kerala,29.4,86.3,11.6,6.2,Rain
2026-06-12,Bengaluru,Karnataka,26.6,78.3,9.2,6.0,Partly Cloudy
2026-06-12,Hyderabad,Telangana,28.0,68.0,12.1,3.6,Clear
2026-06-12,Chennai,Tamil Nadu,32.9,73.2,15.6,7.8,Cloudy
2026-06-12,Pune,Maharashtra,27.4,57.9,8.1,1.5,Sunny
2026-06-12,Mumbai,Maharashtra,29.8,72.8,18.4,7.6,Humid
2026-06-12,Delhi,Delhi,31.9,48.3,12.2,1.3,Clear
2026-06-12,Kolkata,West Bengal,31.3,86.5,9.8,10.2,Rain
2026-06-12,Ahmedabad,Gujarat,35.4,41.0,16.3,0.2,Sunny
2026-06-12,Jaipur,Rajasthan,33.6,36.7,15.0,0.1,Clear
2026-06-12,Kochi,Kerala,29.5,83.8,13.4,16.7,Rain
2026-06-13,Bengaluru,Karnataka,27.9,75.6,11.0,9.1,Partly Cloudy
2026-06-13,Hyderabad,Telangana,28.7,61.8,15.1,3.1,Clear
2026-06-13,Chennai,Tamil Nadu,30.3,67.8,20.2,8.7,Cloudy
2026-06-13,Pune,Maharashtra,29.4,52.7,8.5,0.6,Sunny
2026-06-13,Mumbai,Maharashtra,29.5,81.4,17.0,12.0,Humid
2026-06-13,Delhi,Delhi,33.0,52.9,14.9,1.3,Clear
2026-06-13,Kolkata,West Bengal,31.8,82.2,9.7,13.6,Rain
2026-06-13,Ahmedabad,Gujarat,33.8,39.8,18.8,0.3,Sunny
2026-06-13,Jaipur,Rajasthan,34.2,42.9,14.7,0.2,Clear
2026-06-13,Kochi,Kerala,27.6,82.2,13.9,5.4,Rain
2026-06-14,Bengaluru,Karnataka,25.2,75.1,11.6,6.3,Partly Cloudy
2026-06-14,Hyderabad,Telangana,30.3,59.1,12.9,0.7,Clear
2026-06-14,Chennai,Tamil Nadu,33.2,76.1,17.0,5.8,Cloudy
2026-06-14,Pune,Maharashtra,26.9,51.8,12.6,2.2,Sunny
2026-06-14,Mumbai,Maharashtra,27.7,74.6,17.3,12.3,Humid
2026-06-14,Delhi,Delhi,32.9,50.4,10.8,1.5,Clear
2026-06-14,Kolkata,West Bengal,32.7,86.0,7.4,11.3,Rain
2026-06-14,Ahmedabad,Gujarat,35.6,48.0,19.0,0.2,Sunny
2026-06-14,Jaipur,Rajasthan,32.8,45.2,12.9,0.3,Clear
2026-06-14,Kochi,Kerala,28.7,83.6,13.4,21.1,Rain
2026-06-15,Bengaluru,Karnataka,27.7,66.4,12.7,6.1,Partly Cloudy
2026-06-15,Hyderabad,Telangana,29.0,67.0,15.9,1.0,Clear
2026-06-15,Chennai,Tamil Nadu,30.7,67.8,18.7,4.6,Cloudy
2026-06-15,Pune,Maharashtra,27.5,62.4,8.3,1.9,Sunny
2026-06-15,Mumbai,Maharashtra,28.1,84.2,18.8,6.5,Humid
2026-06-15,Delhi,Delhi,33.5,46.6,11.9,1.2,Clear
2026-06-15,Kolkata,West Bengal,31.8,78.8,6.9,4.6,Rain
2026-06-15,Ahmedabad,Gujarat,33.9,40.4,18.0,0.4,Sunny
2026-06-15,Jaipur,Rajasthan,36.2,42.2,14.0,0.2,Clear
2026-06-15,Kochi,Kerala,27.2,88.0,9.0,8.6,Rain
2026-06-16,Bengaluru,Karnataka,27.0,77.7,10.2,3.8,Partly Cloudy
2026-06-16,Hyderabad,Telangana,28.6,57.0,13.5,1.9,Clear
2026-06-16,Chennai,Tamil Nadu,32.9,68.7,18.2,5.2,Cloudy
2026-06-16,Pune,Maharashtra,28.9,63.6,9.8,2.4,Sunny
2026-06-16,Mumbai,Maharashtra,27.9,84.7,16.3,10.8,Humid
2026-06-16,Delhi,Delhi,32.7,48.8,10.2,1.6,Clear
2026-06-16,Kolkata,West Bengal,30.8,83.8,9.5,10.4,Rain
2026-06-16,Ahmedabad,Gujarat,32.6,40.5,18.2,0.4,Sunny
2026-06-16,Jaipur,Rajasthan,34.9,35.0,16.8,0.2,Clear
2026-06-16,Kochi,Kerala,26.5,80.6,9.4,19.0,Rain
2026-06-17,Bengaluru,Karnataka,27.6,69.6,10.7,4.8,Partly Cloudy
2026-06-17,Hyderabad,Telangana,29.3,58.8,16.2,3.1,Clear
2026-06-17,Chennai,Tamil Nadu,32.8,75.4,19.2,2.7,Cloudy
2026-06-17,Pune,Maharashtra,26.0,53.3,8.7,1.5,Sunny
2026-06-17,Mumbai,Maharashtra,30.3,79.2,15.7,5.4,Humid
2026-06-17,Delhi,Delhi,35.2,55.5,11.4,0.4,Clear
2026-06-17,Kolkata,West Bengal,33.4,77.6,11.8,4.5,Rain
2026-06-17,Ahmedabad,Gujarat,34.5,43.0,21.5,0.2,Sunny
2026-06-17,Jaipur,Rajasthan,33.2,37.8,17.3,0.4,Clear
2026-06-17,Kochi,Kerala,28.8,86.5,9.8,8.8,Rain
2026-06-18,Bengaluru,Karnataka,25.8,78.8,9.5,7.9,Partly Cloudy
2026-06-18,Hyderabad,Telangana,29.7,56.6,14.1,3.6,Clear
2026-06-18,Chennai,Tamil Nadu,31.0,65.3,19.1,7.5,Cloudy
2026-06-18,Pune,Maharashtra,28.0,53.5,12.4,0.7,Sunny
2026-06-18,Mumbai,Maharashtra,27.7,74.4,16.2,8.3,Humid
2026-06-18,Delhi,Delhi,33.6,55.2,14.8,1.0,Clear
2026-06-18,Kolkata,West Bengal,29.7,85.6,6.8,7.4,Rain
2026-06-18,Ahmedabad,Gujarat,32.5,46.4,20.9,0.1,Sunny
2026-06-18,Jaipur,Rajasthan,34.0,46.9,16.6,0.1,Clear
2026-06-18,Kochi,Kerala,29.1,88.1,10.6,6.6,Rain
2026-06-19,Bengaluru,Karnataka,28.2,69.5,10.0,3.6,Partly Cloudy
2026-06-19,Hyderabad,Telangana,30.0,55.8,13.8,2.4,Clear
2026-06-19,Chennai,Tamil Nadu,32.4,68.7,20.1,2.5,Cloudy
2026-06-19,Pune,Maharashtra,27.4,64.1,12.4,2.4,Sunny
2026-06-19,Mumbai,Maharashtra,30.2,78.5,17.8,9.5,Humid
2026-06-19,Delhi,Delhi,31.9,48.6,10.0,1.6,Clear
2026-06-19,Kolkata,West Bengal,30.9,79.7,9.9,4.3,Rain
2026-06-19,Ahmedabad,Gujarat,34.9,49.1,21.0,0.5,Sunny
2026-06-19,Jaipur,Rajasthan,34.2,37.0,17.1,0.3,Clear
2026-06-19,Kochi,Kerala,27.9,81.8,9.0,19.2,Rain
2026-06-20,Bengaluru,Karnataka,27.5,76.4,11.2,5.1,Partly Cloudy
2026-06-20,Hyderabad,Telangana,30.5,64.4,16.8,1.7,Clear
2026-06-20,Chennai,Tamil Nadu,33.0,68.7,20.5,8.4,Cloudy
2026-06-20,Pune,Maharashtra,28.4,56.1,8.8,2.3,Sunny
2026-06-20,Mumbai,Maharashtra,30.4,75.3,13.6,4.9,Humid
2026-06-20,Delhi,Delhi,35.4,45.5,14.3,1.1,Clear
2026-06-20,Kolkata,West Bengal,32.0,81.6,9.2,10.8,Rain
2026-06-20,Ahmedabad,Gujarat,32.5,50.9,16.8,0.2,Sunny
2026-06-20,Jaipur,Rajasthan,35.7,44.0,17.3,0.3,Clear
2026-06-20,Kochi,Kerala,30.3,77.7,8.2,8.1,Rain
2026-06-21,Bengaluru,Karnataka,28.8,67.1,12.4,9.5,Partly Cloudy
2026-06-21,Hyderabad,Telangana,29.2,61.4,16.9,3.0,Clear
2026-06-21,Chennai,Tamil Nadu,31.9,69.7,17.0,10.1,Cloudy
2026-06-21,Pune,Maharashtra,29.4,60.5,9.0,2.0,Sunny
2026-06-21,Mumbai,Maharashtra,29.3,82.2,15.3,13.3,Humid
2026-06-21,Delhi,Delhi,34.4,51.3,12.8,1.5,Clear
2026-06-21,Kolkata,West Bengal,31.9,87.4,6.7,15.6,Rain
2026-06-21,Ahmedabad,Gujarat,35.1,44.9,21.3,0.2,Sunny
2026-06-21,Jaipur,Rajasthan,34.5,45.0,17.4,0.2,Clear
2026-06-21,Kochi,Kerala,30.6,86.1,8.4,6.0,Rain
2026-06-22,Bengaluru,Karnataka,26.1,73.0,11.1,4.5,Partly Cloudy
2026-06-22,Hyderabad,Telangana,30.4,55.1,17.0,3.3,Clear
2026-06-22,Chennai,Tamil Nadu,32.7,69.2,17.2,7.0,Cloudy
2026-06-22,Pune,Maharashtra,27.7,64.7,12.9,1.9,Sunny
2026-06-22,Mumbai,Maharashtra,30.7,72.1,13.8,6.7,Humid
2026-06-22,Delhi,Delhi,32.2,50.9,15.3,1.6,Clear
2026-06-22,Kolkata,West Bengal,33.8,77.1,8.0,3.2,Rain
2026-06-22,Ahmedabad,Gujarat,33.4,38.8,19.4,0.2,Sunny
2026-06-22,Jaipur,Rajasthan,35.9,42.9,16.1,0.1,Clear
2026-06-22,Kochi,Kerala,29.7,86.6,12.4,12.5,Rain
2026-06-23,Bengaluru,Karnataka,27.8,69.0,9.4,6.5,Partly Cloudy
2026-06-23,Hyderabad,Telangana,31.2,56.6,16.7,3.4,Clear
2026-06-23,Chennai,Tamil Nadu,33.9,74.4,18.2,3.3,Cloudy
2026-06-23,Pune,Maharashtra,27.5,61.3,13.1,0.7,Sunny
2026-06-23,Mumbai,Maharashtra,27.5,75.9,15.2,9.8,Humid
2026-06-23,Delhi,Delhi,32.3,56.8,11.4,1.7,Clear
2026-06-23,Kolkata,West Bengal,31.3,78.3,7.8,16.6,Rain
2026-06-23,Ahmedabad,Gujarat,34.8,49.6,16.6,0.3,Sunny
2026-06-23,Jaipur,Rajasthan,36.2,48.8,18.1,0.1,Clear
